WKT,nama,deskripsi
"POLYGON ((106.7203147 -6.0893213, 106.6990287 -6.09888, 106.6887291 -6.096149, 106.6894157 -6.1084386, 106.7017753 -6.1139005, 106.6852958 -6.1227761, 106.6887291 -6.1371132, 106.6846092 -6.1494018, 106.6901023 -6.1753436, 106.721688 -6.1903619, 106.7223747 -6.2101582, 106.7155082 -6.2231277, 106.7409141 -6.2285885, 106.7484672 -6.2463356, 106.7560203 -6.2640821, 106.7505272 -6.2756852, 106.7690666 -6.2941132, 106.7738731 -6.3002557, 106.7786796 -6.3200478, 106.8095787 -6.3152705, 106.7979057 -6.3439338, 106.7889793 -6.3603121, 106.8136985 -6.365089, 106.8308647 -6.3562176, 106.8370445 -6.3459811, 106.8494041 -6.3371093, 106.8569572 -6.3555352, 106.8754966 -6.3528055, 106.8789299 -6.3664539, 106.9022758 -6.3698659, 106.9070823 -6.361677, 106.9166954 -6.3637242, 106.9201286 -6.3336971, 106.9215019 -6.3091281, 106.9112022 -6.2947957, 106.905709 -6.2695424, 106.9098289 -6.2517961, 106.9372947 -6.2538438, 106.9427879 -6.2511135, 106.9455345 -6.2292711, 106.9647605 -6.2087929, 106.971627 -6.1794395, 106.9723136 -6.1214106, 106.9675071 -6.0920524, 106.9469078 -6.0920524, 106.9263084 -6.1002456, 106.9235618 -6.0818108, 106.896096 -6.0824936, 106.9043357 -6.0947835, 106.917382 -6.0893213, 106.917382 -6.1002456, 106.8878563 -6.0968318, 106.8727501 -6.1016111, 106.8603904 -6.112535, 106.830178 -6.1207279, 106.8164451 -6.1139005, 106.8123252 -6.1200452, 106.8027122 -6.0968318, 106.7896659 -6.0941007, 106.7821128 -6.1098041, 106.754647 -6.09888, 106.7519004 -6.0879558, 106.7587669 -6.071569, 106.7498405 -6.0702034, 106.7412558 -6.0845315, 106.7275228 -6.0811176, 106.7391958 -6.0995524, 106.7288961 -6.1029662, 106.7203147 -6.0893213))",DKI Jakarta,
